% X                       Y                        sigma11 @ t=5            sigma22 @ t=5            sigma12 @ t=5            D1 @ t=5                 D2 @ t=5
-1.6400000000000001       -1.92                    -0.037324997390429174    -0.004613234555277944    0.022309924321588293     -0.11260665181622766     0.023404834559838744
-1.6                      -1.92                    -0.04956144925755167     -0.004358921332818401    0.026405345239553776     -0.1244432129014007      0.022906554509856264
-1.56                     -1.92                    -0.06392313372860725     -0.0041814846337876015   0.030745595713533996     -0.13522612427147016     0.0223943973796321
-1.52                     -1.92                    -0.07984437820004503     -0.0038889931773245425   0.034686248600739475     -0.14625689114041926     0.021868795656471304
-1.48                     -1.92                    -0.09749173062101582     -0.0035679574564208474   0.03835409163567996      -0.15691713063363097     0.021329820837459212
-1.44                     -1.92                    -0.1167219923092821      -0.00327721555534897     0.04155887195253251      -0.1672236572740136      0.020778195078110226
-1.4                      -1.92                    -0.13718159991852796     -0.0028734851311993676   0.045084250161943076     -0.17757559720661897     0.02021408759984504
-1.3599999999999999       -1.92                    -0.15917403593946156     -0.002584316579165819    0.04720900543597341      -0.18720789690405149     0.019638055986157463
-1.3199999999999998       -1.92                    -0.1821485089119081      -0.002239843143286239    0.0497312654445142       -0.19683898929370597     0.01905078267437109
-1.28                     -1.92                    -0.20608293763666197     -0.0018656575774336805   0.05174745686381989      -0.2061088222171263      0.01845242988368484
-1.24                     -1.92                    -0.23090213026645234     -0.0015436568823349733   0.053179546783644865     -0.21502619894566952     0.01784407824731553
-1.2                      -1.92                    -0.2562344119314943      -0.0011433115889447863   0.05522701405000033      -0.22384977400113656     0.017225925757136717
-1.1600000000000001       -1.92                    -0.28231031278138624     -8.541747323074882E-4    0.05546331434289313      -0.2320811743231094      0.016598749723902614
-1.12                     -1.92                    -0.30864265194543317     -5.309052322165775E-4    0.056361485399549285     -0.2401872979528767      0.01596335575052897
-1.08                     -1.92                    -0.33514663718339954     -1.8239819720013845E-4   0.05669630170287675      -0.247933354795578       0.015319954942977415
-1.04                     -1.92                    -0.361823335221012       9.775797812948406E-5     0.0564548097463439       -0.25532467026176714     0.014669802901697719
-1                        -1.92                    -0.3881864985768376      4.8586615149857904E-4    0.056937426028949606     -0.2625292843085763      0.014013107054210772
-0.96                     -1.92                    -0.4147178108812182      6.886387940834675E-4     0.05559115386908173      -0.26922362635780756     0.013350745481740894
-0.9199999999999999       -1.92                    -0.4407017019617699      9.718203326152808E-4     0.05498612010823431      -0.2757105782520473      0.012683560064942534
-0.8799999999999999       -1.92                    -0.46619575930390156     0.0012594922023935057    0.05385844515631476      -0.2818381362229323      0.012011781150536041
-0.8400000000000001       -1.92                    -0.4912495030415301      0.0014606702037893646    0.052232213805715424     -0.2876105402512964      0.01133670301723045
-0.8                      -1.92                    -0.5153299171449208      0.0017788938826932763    0.05134108769851582      -0.29314607207433707     0.010658526744542936
-0.76                     -1.92                    -0.5389586795143445      0.0019131960976902992    0.048777866958661605     -0.2982074939194982      0.009978138161615732
-0.72                     -1.92                    -0.5614277659790553      0.002148615329239656     0.04694212302965501      -0.30301965087005595     0.009296348503844212
-0.6799999999999999       -1.92                    -0.5829164498829136      0.0023587720556452474    0.04468266022828212      -0.30747629782887526     0.008613383958521972
-0.6399999999999999       -1.92                    -0.6034915532840197      0.0024671369339839683    0.04204296996425482      -0.3115817101789814      0.007930474557015954
-0.5999999999999999       -1.92                    -0.622430783273851       0.002777019740987624     0.04003910138001772      -0.31540950244218513     0.007247804122488381
-0.56                     -1.92                    -0.640764796528397       0.002766973182497537     0.03670857250293741      -0.31881499609544933     0.006566197698698255
-0.52                     -1.92                    -0.6573406888712305      0.002947819268437235     0.033987219082805296     -0.32193725417496727     0.005886390865285428
-0.48                     -1.92                    -0.6726217240513115      0.003074353275392558     0.030973364312318622     -0.3247125048481089      0.005208589052016287
-0.43999999999999995      -1.92                    -0.6866668408120854      0.0030928164789227122    0.027719118643864858     -0.32714546582062926     0.004533890572784461
-0.3999999999999999       -1.92                    -0.6985823530173204      0.00340157100090617      0.024852662913982443     -0.3292763096991796      0.0038624561024547116
-0.3599999999999999       -1.92                    -0.7099510893005512      0.003240385888022994     0.021267747084806846     -0.33103423135009646     0.003195006671170673
-0.32000000000000006      -1.92                    -0.7191394457997039      0.0033595020120581603    0.018031356055427133     -0.3324901202508431      0.002532177582614894
-0.28                     -1.92                    -0.7268831165415183      0.003403664119554062     0.014646913928459175     -0.33361221092806614     0.0018741436474411129
-0.24                     -1.92                    -0.7332170821577362      0.0033463377898536456    0.011168745451578505     -0.334405713097273       0.0012218351192046194
-0.19999999999999996      -1.92                    -0.7373030255189329      0.0035776550703940577    0.007861222625512265     -0.33489574617167245     5.753872717700406E-4
-0.15999999999999992      -1.92                    -0.740722832912517       0.0033518779053463635    0.004347444896698079     -0.33504174926526153     -6.460495035838119E-5
-0.11999999999999988      -1.92                    -0.7419134141027516      0.003403514130568816     9.59161411668014E-4      -0.33488916022006254     -6.976171424493455E-4
-0.08000000000000007      -1.92                    -0.7416556504923082      0.0033720420863286166    -0.002434225625745504    -0.3344201162809217      -0.00132350963012138
-0.040000000000000036     -1.92                    -0.7399542527139935      0.0032588201884251183    -0.005780072736225255    -0.3336402132894273      -0.0019415359713899003
0                         -1.92                    -0.736151267045542       0.003386005108617786     -0.00917815421052217     -0.33256908365780036     -0.0025515870266414383
0.040000000000000036      -1.92                    -0.7315747671457947      0.0031392181593831864    -0.012289751328622114    -0.33117714476966675     -0.0031532025151057245
0.08000000000000007       -1.92                    -0.7249752159141822      0.0031212986708751417    -0.015498059954668564    -0.32950280624500744     -0.003745973652821942
0.1200000000000001        -1.92                    -0.7170493338643465      0.003024818254882669     -0.018581299213995494    -0.32753263095960794     -0.004329797173102508
0.16000000000000014       -1.92                    -0.7077740449120928      0.0028763917633055566    -0.021491277178046574    -0.32527242473788615     -0.004904117217747878
0.20000000000000018       -1.92                    -0.6966778228470131      0.0029229421240027087    -0.024594225318974372    -0.3227419779568878      -0.005468851767379098
0.2400000000000002        -1.92                    -0.6849010267333454      0.00265256208319755      -0.02710707376217108     -0.31991365623655066     -0.006023677785568102
0.28000000000000025       -1.92                    -0.6714264293766148      0.0025682743508164615    -0.02985088219651799     -0.31682708555855704     -0.0065683067826332354
